case_id,activity,step_index,percent_done,timestamp,resource,weather_condition,traffic_index,weekday,is_holiday,delay_so_far,driver_factor,black_swan_event,black_swan_delay,label_remaining_time,label_next_activity,label_on_time,label_risk_score
CASE_9655,Depot_Eingang,2,0.5,2024-04-27 16:13:34.725236,Fahrer_9,regen,0.61,5,0,64.0,0.98,none,0.0,645.9,Hauptlauf,0,0.41
CASE_9655,Hauptlauf,3,0.75,2024-04-27 18:18:02.649201,Fahrer_9,klar,0.61,5,0,113.4,0.98,none,0.0,521.4,Auslieferung,0,0.41
CASE_9655,Auslieferung,4,1.0,2024-04-28 02:59:26.973569,Fahrer_9,klar,0.09,6,0,123.4,0.98,none,0.0,0.0,END,0,0.41
CASE_9656,Abholung,1,0.2,2024-10-15 06:27:00.000000,Fahrer_19,nebel,0.28,1,0,38.3,0.96,none,0.0,1508.1,Depot_Eingang,0,1.0
CASE_9656,Depot_Eingang,2,0.4,2024-10-15 07:55:16.533109,Fahrer_19,klar,0.54,1,0,76.5,0.96,none,0.0,1419.8,Zollabfertigung,0,1.0
CASE_9656,Zollabfertigung,3,0.6,2024-10-15 11:29:28.229264,Fahrer_19,regen,0.18,1,0,267.8,0.96,none,0.0,1205.6,Hauptlauf,0,1.0
CASE_9656,Hauptlauf,4,0.8,2024-10-15 20:40:50.616077,Fahrer_19,klar,0.32,1,0,307.1,0.96,none,0.0,654.3,Auslieferung,0,1.0
CASE_9656,Auslieferung,5,1.0,2024-10-16 07:35:06.361848,Fahrer_19,regen,0.61,2,0,368.5,0.96,none,0.0,0.0,END,0,1.0
CASE_9657,Abholung,1,0.2,2024-09-13 12:37:00.000000,Fahrer_5,regen,0.51,4,0,27.0,0.9,none,0.0,1029.6,Depot_Eingang,1,0.01
CASE_9657,Depot_Eingang,2,0.4,2024-09-13 14:00:58.903046,Fahrer_5,klar,0.51,4,0,30.0,0.9,none,0.0,945.6,Zollabfertigung,1,0.01
CASE_9657,Zollabfertigung,3,0.6,2024-09-13 15:11:58.039879,Fahrer_5,regen,0.53,4,0,9.1,0.9,none,0.0,874.6,Hauptlauf,1,0.01
CASE_9657,Hauptlauf,4,0.8,2024-09-13 22:46:06.835751,Fahrer_5,regen,0.51,4,0,-6.4,0.9,Streik,649.2,420.4,Auslieferung,1,0.01
CASE_9657,Auslieferung,5,1.0,2024-09-14 05:46:33.617167,Fahrer_5,regen,0.0,5,0,1.9,0.9,none,0.0,0.0,END,1,0.01
CASE_9658,Abholung,1,0.25,2024-06-28 13:32:00.000000,Fahrer_10,klar,0.5,4,0,2.3,0.88,none,0.0,621.3,Depot_Eingang,0,0.16
CASE_9658,Depot_Eingang,2,0.5,2024-06-28 14:49:19.778828,Fahrer_10,klar,0.46,4,0,1.5,0.88,none,0.0,544.0,Hauptlauf,0,0.16
CASE_9658,Hauptlauf,3,0.75,2024-06-28 17:20:32.534913,Fahrer_10,klar,0.81,4,0,-15.7,0.88,none,0.0,392.7,Auslieferung,0,0.16
CASE_9658,Auslieferung,4,1.0,2024-06-28 23:53:17.308755,Fahrer_10,schnee,0.52,4,0,48.0,0.88,none,0.0,0.0,END,0,0.16
CASE_9659,Abholung,1,0.2,2024-06-01 09:00:00.000000,Fahrer_6,regen,0.68,5,0,26.5,0.88,none,0.0,1366.2,Depot_Eingang,0,0.54
CASE_9659,Depot_Eingang,2,0.4,2024-06-01 10:46:32.675504,Fahrer_6,regen,0.37,5,0,43.6,0.88,none,0.0,1259.6,Zollabfertigung,0,0.54
CASE_9659,Zollabfertigung,3,0.6,2024-06-01 13:50:35.532527,Fahrer_6,klar,0.01,5,0,133.6,0.88,none,0.0,1075.6,Hauptlauf,0,0.54
CASE_9659,Hauptlauf,4,0.8,2024-06-01 20:01:36.555238,Fahrer_6,regen,0.06,5,0,140.2,0.88,none,0.0,704.6,Auslieferung,0,0.54
CASE_9659,Auslieferung,5,1.0,2024-06-02 07:46:09.777115,Fahrer_6,klar,0.43,6,0,161.4,0.88,Grenzsperre,573.8,0.0,END,0,0.54
CASE_9660,Abholung,1,0.2,2024-09-01 08:35:00.000000,Fahrer_13,klar,0.59,6,0,29.4,1.24,none,0.0,1493.1,Depot_Eingang,0,1.0
CASE_9660,Depot_Eingang,2,0.4,2024-09-01 09:48:23.617106,Fahrer_13,klar,0.61,6,0,106.1,1.24,none,0.0,1419.7,Zollabfertigung,0,1.0
CASE_9660,Zollabfertigung,3,0.6,2024-09-01 13:41:05.761208,Fahrer_13,regen,0.09,6,0,300.7,1.24,Fahrzeugpanne,115.8,1187.0,Hauptlauf,0,1.0
CASE_9660,Hauptlauf,4,0.8,2024-09-02 00:50:41.328760,Fahrer_13,klar,0.52,0,0,459.1,1.24,none,0.0,517.4,Auslieferung,0,1.0
CASE_9660,Auslieferung,5,1.0,2024-09-02 09:28:05.341650,Fahrer_13,klar,0.78,0,0,534.9,1.24,Fahrzeugpanne,138.5,0.0,END,0,1.0
CASE_9661,Abholung,1,0.25,2024-12-23 06:24:00.000000,Fahrer_15,schnee,0.47,0,0,171.2,1.14,none,0.0,805.5,Depot_Eingang,0,1.0
CASE_9661,Depot_Eingang,2,0.5,2024-12-23 10:20:09.951283,Fahrer_15,klar,0.51,0,0,235.4,1.14,none,0.0,569.3,Hauptlauf,0,1.0
CASE_9661,Hauptlauf,3,0.75,2024-12-23 14:20:23.929223,Fahrer_15,klar,0.54,0,0,331.5,1.14,none,0.0,329.1,Auslieferung,0,1.0
CASE_9661,Auslieferung,4,1.0,2024-12-23 19:49:28.898482,Fahrer_15,nebel,0.48,0,0,434.3,1.14,none,0.0,0.0,END,0,1.0
CASE_9662,Abholung,1,0.2,2024-07-02 11:37:00.000000,Fahrer_17,klar,0.26,1,0,33.4,1.21,none,0.0,1393.3,Depot_Eingang,0,1.0
CASE_9662,Depot_Eingang,2,0.4,2024-07-02 13:32:21.252779,Fahrer_17,regen,0.26,1,0,109.2,1.21,none,0.0,1277.9,Zollabfertigung,0,1.0
CASE_9662,Zollabfertigung,3,0.6,2024-07-02 16:30:12.724113,Fahrer_17,regen,0.54,1,0,255.6,1.21,none,0.0,1100.1,Hauptlauf,0,1.0
CASE_9662,Hauptlauf,4,0.8,2024-07-03 00:30:33.660501,Fahrer_17,schnee,0.26,2,0,534.3,1.21,none,0.0,619.7,Auslieferung,0,1.0
CASE_9662,Auslieferung,5,1.0,2024-07-03 10:50:16.570695,Fahrer_17,klar,0.26,2,0,554.9,1.21,none,0.0,0.0,END,0,1.0
CASE_9663,Abholung,1,0.25,2024-03-27 06:07:00.000000,Fahrer_16,klar,0.35,2,0,12.4,0.96,none,0.0,950.5,Depot_Eingang,0,0.4
CASE_9663,Depot_Eingang,2,0.5,2024-03-27 07:47:23.010882,Fahrer_16,klar,0.7,2,0,32.3,0.96,none,0.0,850.1,Hauptlauf,0,0.4
CASE_9663,Hauptlauf,3,0.75,2024-03-27 09:49:20.365077,Fahrer_16,regen,0.66,2,0,100.5,0.96,none,0.0,728.1,Auslieferung,0,0.4
CASE_9663,Auslieferung,4,1.0,2024-03-27 21:57:28.191095,Fahrer_16,klar,0.25,2,0,118.6,0.96,none,0.0,0.0,END,0,0.4
CASE_9664,Abholung,1,0.25,2024-01-04 15:46:00.000000,Fahrer_1,klar,0.34,3,0,38.7,1.26,none,0.0,1345.3,Depot_Eingang,0,1.0
CASE_9664,Depot_Eingang,2,0.5,2024-01-04 17:15:39.994372,Fahrer_1,nebel,0.62,3,0,164.3,1.26,none,0.0,1255.7,Hauptlauf,0,1.0
CASE_9664,Hauptlauf,3,0.75,2024-01-04 21:37:20.623929,Fahrer_1,klar,0.36,3,0,456.3,1.26,none,0.0,994.0,Auslieferung,0,1.0
CASE_9664,Auslieferung,4,1.0,2024-01-05 14:11:19.644761,Fahrer_1,regen,0.51,4,0,546.6,1.26,none,0.0,0.0,END,0,1.0
CASE_9665,Abholung,1,0.25,2024-11-27 11:34:00.000000,Fahrer_15,klar,0.33,2,0,34.9,1.23,none,0.0,1144.8,Depot_Eingang,0,1.0
CASE_9665,Depot_Eingang,2,0.5,2024-11-27 13:15:52.380582,Fahrer_15,klar,0.31,2,0,86.5,1.23,none,0.0,1042.9,Hauptlauf,0,1.0
CASE_9665,Hauptlauf,3,0.75,2024-11-27 15:26:27.140059,Fahrer_15,schnee,0.35,2,0,437.8,1.23,none,0.0,912.3,Auslieferung,0,1.0
CASE_9665,Auslieferung,4,1.0,2024-11-28 06:38:45.019676,Fahrer_15,klar,0.34,3,0,481.4,1.23,none,0.0,0.0,END,0,1.0
CASE_9666,Abholung,1,0.2,2024-09-02 17:35:00.000000,Fahrer_13,klar,0.8,0,0,45.3,0.93,none,0.0,721.2,Depot_Eingang,0,0.65
CASE_9666,Depot_Eingang,2,0.4,2024-09-02 19:07:15.674599,Fahrer_13,schnee,0.46,0,0,133.4,0.93,none,0.0,629.0,Zollabfertigung,0,0.65
CASE_9666,Zollabfertigung,3,0.6,2024-09-02 22:16:23.529910,Fahrer_13,klar,0.44,0,0,156.7,0.93,none,0.0,439.8,Hauptlauf,0,0.65
CASE_9666,Hauptlauf,4,0.8,2024-09-03 02:01:39.570708,Fahrer_13,klar,0.32,1,0,175.2,0.93,none,0.0,214.6,Auslieferung,0,0.65
CASE_9666,Auslieferung,5,1.0,2024-09-03 05:36:14.317207,Fahrer_13,klar,0.34,1,0,195.7,0.93,none,0.0,0.0,END,0,0.65
CASE_9667,Abholung,1,0.2,2024-12-24 07:24:00.000000,Fahrer_19,regen,0.63,1,0,26.8,0.83,none,0.0,1212.5,Depot_Eingang,1,0.07
CASE_9667,Depot_Eingang,2,0.4,2024-12-24 09:18:48.203276,Fahrer_19,regen,0.56,1,0,30.3,0.83,none,0.0,1097.7,Zollabfertigung,1,0.07
CASE_9667,Zollabfertigung,3,0.6,2024-12-24 12:18:15.394754,Fahrer_19,regen,0.32,1,0,40.3,0.83,none,0.0,918.3,Hauptlauf,1,0.07
CASE_9667,Hauptlauf,4,0.8,2024-12-24 17:05:16.902684,Fahrer_19,regen,0.58,1,0,17.5,0.83,none,0.0,631.2,Auslieferung,1,0.07
CASE_9667,Auslieferung,5,1.0,2024-12-25 03:36:31.023572,Fahrer_19,klar,0.29,2,1,21.7,0.83,none,0.0,0.0,END,1,0.07
CASE_9668,Abholung,1,0.2,2024-08-18 07:46:00.000000,Fahrer_19,nebel,0.41,6,0,56.7,1.03,none,0.0,1070.1,Depot_Eingang,0,0.87
CASE_9668,Depot_Eingang,2,0.4,2024-08-18 09:40:40.496082,Fahrer_19,klar,0.56,6,0,103.7,1.03,none,0.0,955.4,Zollabfertigung,0,0.87
CASE_9668,Zollabfertigung,3,0.6,2024-08-18 12:18:39.878555,Fahrer_19,klar,0.11,6,0,154.3,1.03,none,0.0,797.4,Hauptlauf,0,0.87
CASE_9668,Hauptlauf,4,0.8,2024-08-18 18:44:20.724004,Fahrer_19,klar,0.6,6,0,220.1,1.03,none,0.0,411.7,Auslieferung,0,0.87
CASE_9668,Auslieferung,5,1.0,2024-08-19 01:36:05.599559,Fahrer_19,klar,0.42,0,0,261.8,1.03,none,0.0,0.0,END,0,0.87
CASE_9669,Abholung,1,0.2,2024-02-15 13:37:00.000000,Fahrer_12,klar,0.26,3,0,0.6,0.81,none,0.0,869.6,Depot_Eingang,0,0.63
CASE_9669,Depot_Eingang,2,0.4,2024-02-15 14:07:38.443012,Fahrer_12,nebel,0.36,3,0,3.0,0.81,none,0.0,839.0,Zollabfertigung,0,0.63
CASE_9669,Zollabfertigung,3,0.6,2024-02-15 16:17:02.931054,Fahrer_12,regen,0.65,3,0,161.5,0.81,Streik,597.1,709.6,Hauptlauf,0,0.63
CASE_9669,Hauptlauf,4,0.8,2024-02-15 22:19:31.320734,Fahrer_12,nebel,0.27,3,0,162.6,0.81,none,0.0,347.1,Auslieferung,0,0.63
CASE_9669,Auslieferung,5,1.0,2024-02-16 04:06:36.577326,Fahrer_12,regen,0.51,4,0,188.8,0.81,none,0.0,0.0,END,0,0.63
CASE_9670,Abholung,1,0.2,2024-09-19 08:18:00.000000,Fahrer_17,klar,0.6,3,0,28.4,1.28,none,0.0,1639.5,Depot_Eingang,0,1.0
CASE_9670,Depot_Eingang,2,0.4,2024-09-19 09:16:25.000527,Fahrer_17,klar,0.62,3,0,112.5,1.28,none,0.0,1581.1,Zollabfertigung,0,1.0
CASE_9670,Zollabfertigung,3,0.6,2024-09-19 13:17:29.838590,Fahrer_17,regen,0.3,3,0,503.2,1.28,none,0.0,1340.0,Hauptlauf,0,1.0
CASE_9670,Hauptlauf,4,0.8,2024-09-20 03:33:14.645003,Fahrer_17,klar,0.62,4,0,662.5,1.28,none,0.0,484.3,Auslieferung,0,1.0
CASE_9670,Auslieferung,5,1.0,2024-09-20 11:37:30.102329,Fahrer_17,klar,0.57,4,0,720.4,1.28,none,0.0,0.0,END,0,1.0
CASE_9671,Abholung,1,0.2,2024-08-01 07:05:00.000000,Fahrer_10,klar,0.55,3,0,25.4,1.01,none,0.0,691.0,Depot_Eingang,0,0.73
CASE_9671,Depot_Eingang,2,0.4,2024-08-01 08:56:23.068598,Fahrer_10,klar,0.6,3,0,54.9,1.01,none,0.0,579.6,Zollabfertigung,0,0.73
CASE_9671,Zollabfertigung,3,0.6,2024-08-01 10:30:53.367272,Fahrer_10,schnee,0.29,3,0,165.3,1.01,none,0.0,485.1,Hauptlauf,0,0.73
CASE_9671,Hauptlauf,4,0.8,2024-08-01 14:41:16.323289,Fahrer_10,klar,0.28,3,0,196.0,1.01,Unfall,209.5,234.7,Auslieferung,0,0.73
CASE_9671,Auslieferung,5,1.0,2024-08-01 18:35:58.676820,Fahrer_10,klar,0.63,3,0,217.9,1.01,Grenzsperre,680.4,0.0,END,0,0.73
CASE_9672,Abholung,1,0.25,2024-12-20 06:15:00.000000,Fahrer_9,klar,0.45,4,0,14.2,0.96,none,0.0,864.5,Depot_Eingang,0,0.65
CASE_9672,Depot_Eingang,2,0.5,2024-12-20 07:02:11.651972,Fahrer_9,regen,0.88,4,0,84.9,0.96,none,0.0,817.3,Hauptlauf,0,0.65
CASE_9672,Hauptlauf,3,0.75,2024-12-20 09:25:53.484351,Fahrer_9,klar,0.86,4,0,143.5,0.96,none,0.0,673.6,Auslieferung,0,0.65
CASE_9672,Auslieferung,4,1.0,2024-12-20 20:39:29.981671,Fahrer_9,regen,0.46,4,0,194.3,0.96,none,0.0,0.0,END,0,0.65
CASE_9673,Abholung,1,0.2,2024-08-30 17:47:00.000000,Fahrer_3,klar,0.79,4,0,28.8,0.83,none,0.0,926.3,Depot_Eingang,0,0.13
CASE_9673,Depot_Eingang,2,0.4,2024-08-30 18:50:50.787715,Fahrer_3,schnee,0.72,4,0,63.4,0.83,none,0.0,862.5,Zollabfertigung,0,0.13
CASE_9673,Zollabfertigung,3,0.6,2024-08-30 21:31:22.768315,Fahrer_3,klar,0.42,4,0,39.8,0.83,none,0.0,701.9,Hauptlauf,0,0.13
CASE_9673,Hauptlauf,4,0.8,2024-08-31 05:05:46.374463,Fahrer_3,klar,0.17,5,0,25.3,0.83,none,0.0,247.6,Auslieferung,0,0.13
CASE_9673,Auslieferung,5,1.0,2024-08-31 09:13:19.428660,Fahrer_3,klar,0.55,5,0,39.9,0.83,none,0.0,0.0,END,0,0.13
CASE_9674,Abholung,1,0.2,2024-10-16 06:12:00.000000,Fahrer_2,schnee,0.38,2,0,109.0,0.97,none,0.0,961.6,Depot_Eingang,0,0.99
CASE_9674,Depot_Eingang,2,0.4,2024-10-16 08:44:00.410605,Fahrer_2,schnee,0.61,2,0,224.7,0.97,none,0.0,809.6,Zollabfertigung,0,0.99
CASE_9674,Zollabfertigung,3,0.6,2024-10-16 12:22:43.215685,Fahrer_2,klar,0.29,2,0,242.7,0.97,none,0.0,590.9,Hauptlauf,0,0.99
CASE_9674,Hauptlauf,4,0.8,2024-10-16 14:45:43.265228,Fahrer_2,klar,0.25,2,0,281.6,0.97,none,0.0,447.9,Auslieferung,0,0.99
CASE_9674,Auslieferung,5,1.0,2024-10-16 22:13:35.903617,Fahrer_2,klar,0.24,2,0,295.7,0.97,none,0.0,0.0,END,0,0.99
CASE_9675,Abholung,1,0.25,2024-08-05 18:47:00.000000,Fahrer_10,klar,0.67,0,0,21.0,0.97,none,0.0,968.5,Depot_Eingang,0,0.45
CASE_9675,Depot_Eingang,2,0.5,2024-08-05 20:36:00.480731,Fahrer_10,regen,0.51,0,0,64.3,0.97,none,0.0,859.5,Hauptlauf,0,0.45
CASE_9675,Hauptlauf,3,0.75,2024-08-05 23:58:19.612968,Fahrer_10,klar,0.46,0,0,117.5,0.97,none,0.0,657.2,Auslieferung,0,0.45
CASE_9675,Auslieferung,4,1.0,2024-08-06 10:55:32.025951,Fahrer_10,klar,0.27,1,0,133.9,0.97,none,0.0,0.0,END,0,0.45
CASE_9676,Abholung,1,0.2,2024-10-16 08:03:00.000000,Fahrer_14,regen,0.66,2,0,51.9,1.01,none,0.0,1209.3,Depot_Eingang,0,1.0
CASE_9676,Depot_Eingang,2,0.4,2024-10-16 09:47:53.618182,Fahrer_14,klar,0.7,2,0,100.6,1.01,none,0.0,1104.4,Zollabfertigung,0,1.0
CASE_9676,Zollabfertigung,3,0.6,2024-10-16 12:34:37.190633,Fahrer_14,nebel,0.25,2,0,195.1,1.01,Grenzsperre,718.8,937.7,Hauptlauf,0,1.0
CASE_9676,Hauptlauf,4,0.8,2024-10-16 18:59:04.880748,Fahrer_14,regen,0.56,2,0,289.3,1.01,none,0.0,553.2,Auslieferung,0,1.0
CASE_9676,Auslieferung,5,1.0,2024-10-17 04:12:16.426751,Fahrer_14,regen,0.29,3,0,340.4,1.01,none,0.0,0.0,END,0,1.0
CASE_9677,Abholung,1,0.2,2024-04-28 16:21:00.000000,Fahrer_8,klar,0.55,6,0,13.0,0.85,none,0.0,1082.0,Depot_Eingang,0,0.57
CASE_9677,Depot_Eingang,2,0.4,2024-04-28 17:10:57.671784,Fahrer_8,schnee,0.61,6,0,67.9,0.85,none,0.0,1032.1,Zollabfertigung,0,0.57
CASE_9677,Zollabfertigung,3,0.6,2024-04-28 19:26:53.773695,Fahrer_8,klar,0.07,6,0,161.5,0.85,none,0.0,896.1,Hauptlauf,0,0.57
CASE_9677,Hauptlauf,4,0.8,2024-04-29 01:38:29.147799,Fahrer_8,klar,0.49,0,0,134.0,0.85,none,0.0,524.6,Auslieferung,0,0.57
CASE_9677,Auslieferung,5,1.0,2024-04-29 10:23:02.672655,Fahrer_8,regen,0.52,0,0,171.8,0.85,none,0.0,0.0,END,0,0.57
CASE_9678,Abholung,1,0.2,2024-04-15 11:21:00.000000,Fahrer_15,klar,0.42,0,0,21.2,0.97,none,0.0,1147.1,Depot_Eingang,0,1.0
CASE_9678,Depot_Eingang,2,0.4,2024-04-15 12:56:09.830180,Fahrer_15,schnee,0.47,0,0,158.2,0.97,none,0.0,1052.0,Zollabfertigung,0,1.0
CASE_9678,Zollabfertigung,3,0.6,2024-04-15 16:49:09.069586,Fahrer_15,klar,0.8,0,0,219.9,0.97,Grenzsperre,716.2,819.0,Hauptlauf,0,1.0
CASE_9678,Hauptlauf,4,0.8,2024-04-15 22:20:55.298027,Fahrer_15,regen,0.56,0,0,291.1,0.97,none,0.0,487.2,Auslieferung,0,1.0
CASE_9678,Auslieferung,5,1.0,2024-04-16 06:28:07.196368,Fahrer_15,klar,0.26,1,0,312.2,0.97,none,0.0,0.0,END,0,1.0
CASE_9679,Abholung,1,0.25,2024-11-20 17:19:00.000000,Fahrer_10,regen,0.62,2,0,72.2,1.28,none,0.0,640.5,Depot_Eingang,0,0.92
CASE_9679,Depot_Eingang,2,0.5,2024-11-20 19:28:12.143733,Fahrer_10,klar,0.21,2,0,130.7,1.28,none,0.0,511.2,Hauptlauf,0,0.92
CASE_9679,Hauptlauf,3,0.75,2024-11-20 22:22:44.042533,Fahrer_10,klar,0.27,2,0,237.5,1.28,none,0.0,336.7,Auslieferung,0,0.92
CASE_9679,Auslieferung,4,1.0,2024-11-21 03:59:27.062727,Fahrer_10,klar,0.38,3,0,276.9,1.28,none,0.0,0.0,END,0,0.92
CASE_9680,Abholung,1,0.25,2024-01-11 06:59:00.000000,Fahrer_19,klar,0.35,3,0,18.8,1.16,none,0.0,1057.7,Depot_Eingang,0,1.0
CASE_9680,Depot_Eingang,2,0.5,2024-01-11 08:11:46.551527,Fahrer_19,klar,0.61,3,0,68.6,1.16,none,0.0,984.9,Hauptlauf,0,1.0
CASE_9680,Hauptlauf,3,0.75,2024-01-11 10:44:38.398993,Fahrer_19,nebel,0.31,3,0,285.7,1.16,none,0.0,832.1,Auslieferung,0,1.0
CASE_9680,Auslieferung,4,1.0,2024-01-12 00:36:42.638117,Fahrer_19,regen,0.47,4,0,355.3,1.16,none,0.0,0.0,END,0,1.0
CASE_9681,Abholung,1,0.25,2024-07-07 10:09:00.000000,Fahrer_18,klar,0.25,6,0,18.5,1.15,none,0.0,965.8,Depot_Eingang,0,1.0
CASE_9681,Depot_Eingang,2,0.5,2024-07-07 11:08:28.637630,Fahrer_18,klar,0.17,6,0,40.6,1.15,none,0.0,906.3,Hauptlauf,0,1.0
CASE_9681,Hauptlauf,3,0.75,2024-07-07 12:48:36.421756,Fahrer_18,schnee,0.15,6,0,272.8,1.15,none,0.0,806.2,Auslieferung,0,1.0
CASE_9681,Auslieferung,4,1.0,2024-07-08 02:14:47.745716,Fahrer_18,klar,0.51,0,0,316.6,1.15,none,0.0,0.0,END,0,1.0
CASE_9682,Abholung,1,0.2,2024-02-23 17:46:00.000000,Fahrer_2,regen,0.75,4,0,68.2,1.04,none,0.0,1188.1,Depot_Eingang,0,1.0
CASE_9682,Depot_Eingang,2,0.4,2024-02-23 19:58:11.425325,Fahrer_2,klar,0.45,4,0,114.0,1.04,none,0.0,1055.9,Zollabfertigung,0,1.0
CASE_9682,Zollabfertigung,3,0.6,2024-02-23 23:31:59.643676,Fahrer_2,nebel,0.55,4,0,223.8,1.04,none,0.0,842.1,Hauptlauf,0,1.0
CASE_9682,Hauptlauf,4,0.8,2024-02-24 05:16:50.318436,Fahrer_2,klar,0.11,5,0,292.1,1.04,none,0.0,497.3,Auslieferung,0,1.0
CASE_9682,Auslieferung,5,1.0,2024-02-24 13:34:06.271440,Fahrer_2,klar,0.1,5,0,304.7,1.04,none,0.0,0.0,END,0,1.0
CASE_9683,Abholung,1,0.25,2024-01-23 11:34:00.000000,Fahrer_9,regen,0.25,1,0,17.8,0.95,Fahrzeugpanne,151.1,930.2,Depot_Eingang,0,0.42
CASE_9683,Depot_Eingang,2,0.5,2024-01-23 12:59:45.293533,Fahrer_9,klar,0.27,1,0,16.8,0.95,none,0.0,844.5,Hauptlauf,0,0.42
CASE_9683,Hauptlauf,3,0.75,2024-01-23 15:19:48.325402,Fahrer_9,schnee,0.41,1,0,91.2,0.95,none,0.0,704.4,Auslieferung,0,0.42
CASE_9683,Auslieferung,4,1.0,2024-01-24 03:04:13.642665,Fahrer_9,regen,0.39,2,0,124.7,0.95,none,0.0,0.0,END,0,0.42
CASE_9684,Abholung,1,0.2,2024-10-14 12:05:00.000000,Fahrer_15,regen,0.56,0,0,71.9,1.09,none,0.0,1642.0,Depot_Eingang,0,1.0
CASE_9684,Depot_Eingang,2,0.4,2024-10-14 14:44:55.720160,Fahrer_15,nebel,0.44,0,0,200.7,1.09,none,0.0,1482.0,Zollabfertigung,0,1.0
CASE_9684,Zollabfertigung,3,0.6,2024-10-14 19:06:42.226109,Fahrer_15,regen,0.46,0,0,323.6,1.09,none,0.0,1220.3,Hauptlauf,0,1.0
CASE_9684,Hauptlauf,4,0.8,2024-10-15 03:43:37.879301,Fahrer_15,klar,0.3,1,0,456.0,1.09,none,0.0,703.3,Auslieferung,0,1.0
CASE_9684,Auslieferung,5,1.0,2024-10-15 15:26:57.373896,Fahrer_15,regen,0.24,1,0,503.0,1.09,none,0.0,0.0,END,0,1.0
CASE_9685,Abholung,1,0.2,2024-11-13 17:49:00.000000,Fahrer_3,klar,0.62,2,0,18.6,0.89,none,0.0,763.3,Depot_Eingang,0,0.56
CASE_9685,Depot_Eingang,2,0.4,2024-11-13 19:17:37.535484,Fahrer_3,klar,0.32,2,0,21.3,0.89,none,0.0,674.7,Zollabfertigung,0,0.56
CASE_9685,Zollabfertigung,3,0.6,2024-11-13 21:09:17.843750,Fahrer_3,schnee,0.29,2,0,99.2,0.89,none,0.0,563.0,Hauptlauf,0,0.56
CASE_9685,Hauptlauf,4,0.8,2024-11-14 02:22:09.384677,Fahrer_3,regen,0.34,3,0,136.3,0.89,none,0.0,250.2,Auslieferung,0,0.56
CASE_9685,Auslieferung,5,1.0,2024-11-14 06:32:20.210749,Fahrer_3,regen,0.39,3,0,167.0,0.89,none,0.0,0.0,END,0,0.56
CASE_9686,Abholung,1,0.2,2024-04-30 16:46:00.000000,Fahrer_6,regen,0.66,1,0,58.4,1.05,none,0.0,1242.2,Depot_Eingang,0,1.0
CASE_9686,Depot_Eingang,2,0.4,2024-04-30 19:02:24.497338,Fahrer_6,regen,0.36,1,0,123.6,1.05,none,0.0,1105.8,Zollabfertigung,0,1.0
CASE_9686,Zollabfertigung,3,0.6,2024-04-30 22:38:34.020627,Fahrer_6,klar,0.23,1,0,199.7,1.05,none,0.0,889.6,Hauptlauf,0,1.0
CASE_9686,Hauptlauf,4,0.8,2024-05-01 07:10:39.356195,Fahrer_6,klar,0.59,2,1,276.2,1.05,Fahrzeugpanne,97.7,377.6,Auslieferung,0,1.0
CASE_9686,Auslieferung,5,1.0,2024-05-01 13:28:12.604960,Fahrer_6,nebel,0.28,2,1,350.8,1.05,none,0.0,0.0,END,0,1.0
CASE_9687,Abholung,1,0.25,2024-10-04 15:11:00.000000,Fahrer_6,klar,0.45,4,0,23.4,1.08,none,0.0,581.1,Depot_Eingang,0,0.68
CASE_9687,Depot_Eingang,2,0.5,2024-10-04 16:44:26.606907,Fahrer_6,nebel,0.82,4,0,107.2,1.08,Fahrzeugpanne,131.4,487.6,Hauptlauf,0,0.68
CASE_9687,Hauptlauf,3,0.75,2024-10-04 19:22:09.370868,Fahrer_6,regen,0.59,4,0,189.1,1.08,none,0.0,329.9,Auslieferung,0,0.68
CASE_9687,Auslieferung,4,1.0,2024-10-05 00:52:04.310415,Fahrer_6,klar,0.2,5,0,203.3,1.08,none,0.0,0.0,END,0,0.68
CASE_9688,Abholung,1,0.2,2024-09-30 12:01:00.000000,Fahrer_15,schnee,0.5,0,0,180.7,1.06,none,0.0,1186.0,Depot_Eingang,0,1.0
CASE_9688,Depot_Eingang,2,0.4,2024-09-30 16:16:39.881460,Fahrer_15,regen,0.77,0,0,252.5,1.06,Fahrzeugpanne,138.6,930.3,Zollabfertigung,0,1.0
CASE_9688,Zollabfertigung,3,0.6,2024-09-30 18:34:31.936456,Fahrer_15,klar,0.79,0,0,337.6,1.06,Grenzsperre,507.6,792.5,Hauptlauf,0,1.0
CASE_9688,Hauptlauf,4,0.8,2024-10-01 01:23:34.471127,Fahrer_15,regen,0.23,1,0,423.0,1.06,none,0.0,383.4,Auslieferung,0,1.0
CASE_9688,Auslieferung,5,1.0,2024-10-01 07:47:00.466320,Fahrer_15,klar,0.73,1,0,447.5,1.06,none,0.0,0.0,END,0,1.0
CASE_9689,Abholung,1,0.2,2024-05-25 06:46:00.000000,Fahrer_6,klar,0.05,5,0,-10.5,0.81,none,0.0,668.9,Depot_Eingang,1,0.01
CASE_9689,Depot_Eingang,2,0.4,2024-05-25 07:41:28.849330,Fahrer_6,klar,0.37,5,0,-33.1,0.81,none,0.0,613.5,Zollabfertigung,1,0.01
CASE_9689,Zollabfertigung,3,0.6,2024-05-25 09:59:56.329622,Fahrer_6,schnee,0.58,5,0,21.2,0.81,none,0.0,475.0,Hauptlauf,1,0.01
